SURVEY YEAR Code,SURVEY YEAR,AREA Code,AREA,/D Administrative Base,#D0310401_Percentage of social welfare expenditure (Prefecture)[%],AREA_clean
2005100000,2005,10000,Gumma-ken,,2.72,Gumma
2005100000,2005,11000,Saitama-ken,,4.24,Saitama
2005100000,2005,12000,Chiba-ken,,2.88,Chiba
2005100000,2005,13000,Tokyo-to,,2.72,Tokyo
2005100000,2005,14000,Kanagawa-ken,,4.23,Kanagawa
2005100000,2005,15000,Niigata-ken,,1.8,Niigata
2005100000,2005,16000,Toyama-ken,,2.34,Toyama
2005100000,2005,17000,Ishikawa-ken,,2.66,Ishikawa
2005100000,2005,18000,Fukui-ken,,3.06,Fukui
2005100000,2005,19000,Yamanashi-ken,,2.36,Yamanashi
2005100000,2005,20000,Nagano-ken,,2.61,Nagano
2005100000,2005,21000,Gifu-ken,,2.6,Gifu
2005100000,2005,22000,Shizuoka-ken,,2.77,Shizuoka
2005100000,2005,23000,Aichi-ken,,3.13,Aichi
2005100000,2005,24000,Mie-ken,,2.92,Mie
2005100000,2005,25000,Shiga-ken,,2.9,Shiga
2005100000,2005,26000,Kyoto-fu,,3.55,Kyoto
2005100000,2005,27000,Osaka-fu,,3.62,Osaka
2005100000,2005,28000,Hyogo-ken,,2.52,Hyogo
2005100000,2005,29000,Nara-ken,,2.88,Nara
2005100000,2005,30000,Wakayama-ken,,3.31,Wakayama
2005100000,2005,31000,Tottori-ken,,2.68,Tottori
2005100000,2005,32000,Shimane-ken,,1.98,Shimane
2005100000,2005,33000,Okayama-ken,,2.62,Okayama
2005100000,2005,34000,Hiroshima-ken,,2.75,Hiroshima
2005100000,2005,35000,Yamaguchi-ken,,2.6,Yamaguchi
2005100000,2005,36000,Tokushima-ken,,2.55,Tokushima
2005100000,2005,37000,Kagawa-ken,,3.4,Kagawa
2005100000,2005,38000,Ehime-ken,,2.84,Ehime
2005100000,2005,39000,Kochi-ken,,2.57,Kochi
2005100000,2005,40000,Fukuoka-ken,,3.61,Fukuoka
2005100000,2005,41000,Saga-ken,,2.92,Saga
2005100000,2005,42000,Nagasaki-ken,,2.83,Nagasaki
2005100000,2005,43000,Kumamoto-ken,,2.93,Kumamoto
2005100000,2005,44000,Oita-ken,,2.43,Oita
2005100000,2005,45000,Miyazaki-ken,,2.54,Miyazaki
2005100000,2005,46000,Kagoshima-ken,,2.89,Kagoshima
2005100000,2005,47000,Okinawa-ken,,3.27,Okinawa
2006100000,2006,0,All Japan,,3.56,All Japan
2006100000,2006,1000,Hokkaido,,3.04,Hokkaido
2006100000,2006,2000,Aomori-ken,,3.4,Aomori
2006100000,2006,3000,Iwate-ken,,2.97,Iwate
2006100000,2006,4000,Miyagi-ken,,3.58,Miyagi
2006100000,2006,5000,Akita-ken,,3.12,Akita
2006100000,2006,6000,Yamagata-ken,,3.06,Yamagata
2006100000,2006,7000,Fukushima-ken,,3.31,Fukushima
2006100000,2006,8000,Ibaraki-ken,,3.52,Ibaraki
2006100000,2006,9000,Tochigi-ken,,3.29,Tochigi
2006100000,2006,10000,Gumma-ken,,3.24,Gumma
2006100000,2006,11000,Saitama-ken,,4.89,Saitama
2006100000,2006,12000,Chiba-ken,,3.66,Chiba
2006100000,2006,13000,Tokyo-to,,3.02,Tokyo
2006100000,2006,14000,Kanagawa-ken,,5.11,Kanagawa
2006100000,2006,15000,Niigata-ken,,2.25,Niigata
2006100000,2006,16000,Toyama-ken,,2.81,Toyama
2006100000,2006,17000,Ishikawa-ken,,3.98,Ishikawa
2006100000,2006,18000,Fukui-ken,,3.85,Fukui
2006100000,2006,19000,Yamanashi-ken,,3.02,Yamanashi
2006100000,2006,20000,Nagano-ken,,3.47,Nagano
2006100000,2006,21000,Gifu-ken,,3.05,Gifu
2006100000,2006,22000,Shizuoka-ken,,3.45,Shizuoka
2006100000,2006,23000,Aichi-ken,,3.64,Aichi
2006100000,2006,24000,Mie-ken,,3.6,Mie
2006100000,2006,25000,Shiga-ken,,3.52,Shiga
2006100000,2006,26000,Kyoto-fu,,4.73,Kyoto
2006100000,2006,27000,Osaka-fu,,4.33,Osaka
2006100000,2006,28000,Hyogo-ken,,3.98,Hyogo
2006100000,2006,29000,Nara-ken,,3.47,Nara
2006100000,2006,30000,Wakayama-ken,,3.93,Wakayama
2006100000,2006,31000,Tottori-ken,,3.11,Tottori
2006100000,2006,32000,Shimane-ken,,2.65,Shimane
2006100000,2006,33000,Okayama-ken,,3.12,Okayama
2006100000,2006,34000,Hiroshima-ken,,3.44,Hiroshima
2006100000,2006,35000,Yamaguchi-ken,,3.13,Yamaguchi
2006100000,2006,36000,Tokushima-ken,,2.85,Tokushima
2006100000,2006,37000,Kagawa-ken,,4.05,Kagawa
2006100000,2006,38000,Ehime-ken,,3.92,Ehime
2006100000,2006,39000,Kochi-ken,,3.73,Kochi
2006100000,2006,40000,Fukuoka-ken,,4.42,Fukuoka
2006100000,2006,41000,Saga-ken,,3.49,Saga
2006100000,2006,42000,Nagasaki-ken,,3.57,Nagasaki
2006100000,2006,43000,Kumamoto-ken,,3.84,Kumamoto
2006100000,2006,44000,Oita-ken,,3.46,Oita
2006100000,2006,45000,Miyazaki-ken,,3.5,Miyazaki
2006100000,2006,46000,Kagoshima-ken,,3.34,Kagoshima
2006100000,2006,47000,Okinawa-ken,,3.65,Okinawa
2007100000,2007,0,All Japan,,4.13,All Japan
2007100000,2007,1000,Hokkaido,,3.46,Hokkaido
2007100000,2007,2000,Aomori-ken,,3.62,Aomori
2007100000,2007,3000,Iwate-ken,,3.35,Iwate
2007100000,2007,4000,Miyagi-ken,,3.71,Miyagi
2007100000,2007,5000,Akita-ken,,3.7,Akita
2007100000,2007,6000,Yamagata-ken,,3.07,Yamagata
2007100000,2007,7000,Fukushima-ken,,3.54,Fukushima
2007100000,2007,8000,Ibaraki-ken,,3.86,Ibaraki
2007100000,2007,9000,Tochigi-ken,,3.58,Tochigi
2007100000,2007,10000,Gumma-ken,,3.31,Gumma
2007100000,2007,11000,Saitama-ken,,4.95,Saitama
2007100000,2007,12000,Chiba-ken,,3.99,Chiba
2007100000,2007,13000,Tokyo-to,,5.6,Tokyo
2007100000,2007,14000,Kanagawa-ken,,5.51,Kanagawa
2007100000,2007,15000,Niigata-ken,,2.23,Niigata
2007100000,2007,16000,Toyama-ken,,2.82,Toyama
2007100000,2007,17000,Ishikawa-ken,,3.17,Ishikawa
2007100000,2007,18000,Fukui-ken,,2.97,Fukui
2007100000,2007,19000,Yamanashi-ken,,4.01,Yamanashi
2007100000,2007,20000,Nagano-ken,,3.48,Nagano
2007100000,2007,21000,Gifu-ken,,3.44,Gifu
2007100000,2007,22000,Shizuoka-ken,,3.54,Shizuoka
2007100000,2007,23000,Aichi-ken,,3.83,Aichi
2007100000,2007,24000,Mie-ken,,4.2,Mie
2007100000,2007,25000,Shiga-ken,,3.66,Shiga
2007100000,2007,26000,Kyoto-fu,,4.87,Kyoto
2007100000,2007,27000,Osaka-fu,,4.75,Osaka
2007100000,2007,28000,Hyogo-ken,,3.94,Hyogo
2007100000,2007,29000,Nara-ken,,3.81,Nara
2007100000,2007,30000,Wakayama-ken,,3.93,Wakayama
2007100000,2007,31000,Tottori-ken,,3.27,Tottori
2007100000,2007,32000,Shimane-ken,,2.78,Shimane
2007100000,2007,33000,Okayama-ken,,3.41,Okayama
2007100000,2007,34000,Hiroshima-ken,,3.7,Hiroshima
2007100000,2007,35000,Yamaguchi-ken,,3.52,Yamaguchi
2007100000,2007,36000,Tokushima-ken,,2.91,Tokushima
2007100000,2007,37000,Kagawa-ken,,4.01,Kagawa
2007100000,2007,38000,Ehime-ken,,3.91,Ehime
2007100000,2007,39000,Kochi-ken,,3.75,Kochi
2007100000,2007,40000,Fukuoka-ken,,4.57,Fukuoka
2007100000,2007,41000,Saga-ken,,3.75,Saga
2007100000,2007,42000,Nagasaki-ken,,3.97,Nagasaki
2007100000,2007,43000,Kumamoto-ken,,4.05,Kumamoto
2007100000,2007,44000,Oita-ken,,3.7,Oita
2007100000,2007,45000,Miyazaki-ken,,3.82,Miyazaki
2007100000,2007,46000,Kagoshima-ken,,4.05,Kagoshima
2007100000,2007,47000,Okinawa-ken,,4.82,Okinawa
2008100000,2008,0,All Japan,,4.1,All Japan
2008100000,2008,1000,Hokkaido,,3.71,Hokkaido
2008100000,2008,2000,Aomori-ken,,3.76,Aomori
2008100000,2008,3000,Iwate-ken,,3.5,Iwate
2008100000,2008,4000,Miyagi-ken,,4.04,Miyagi
2008100000,2008,5000,Akita-ken,,3.74,Akita
2008100000,2008,6000,Yamagata-ken,,3.17,Yamagata
2008100000,2008,7000,Fukushima-ken,,3.66,Fukushima
2008100000,2008,8000,Ibaraki-ken,,4.09,Ibaraki
2008100000,2008,9000,Tochigi-ken,,3.65,Tochigi
2008100000,2008,10000,Gumma-ken,,3.39,Gumma
2008100000,2008,11000,Saitama-ken,,4.81,Saitama
2008100000,2008,12000,Chiba-ken,,4.13,Chiba
2008100000,2008,13000,Tokyo-to,,4.44,Tokyo
2008100000,2008,14000,Kanagawa-ken,,5.73,Kanagawa
2008100000,2008,15000,Niigata-ken,,2.88,Niigata
2008100000,2008,16000,Toyama-ken,,2.85,Toyama
2008100000,2008,17000,Ishikawa-ken,,3.92,Ishikawa
2008100000,2008,18000,Fukui-ken,,3.07,Fukui
2008100000,2008,19000,Yamanashi-ken,,3.29,Yamanashi
2008100000,2008,20000,Nagano-ken,,3.96,Nagano
2008100000,2008,21000,Gifu-ken,,3.59,Gifu
2008100000,2008,22000,Shizuoka-ken,,3.61,Shizuoka
2008100000,2008,23000,Aichi-ken,,3.99,Aichi
2008100000,2008,24000,Mie-ken,,4.29,Mie
2008100000,2008,25000,Shiga-ken,,3.89,Shiga
2008100000,2008,26000,Kyoto-fu,,4.93,Kyoto
2008100000,2008,27000,Osaka-fu,,4.88,Osaka
2008100000,2008,28000,Hyogo-ken,,3.94,Hyogo
2008100000,2008,29000,Nara-ken,,3.95,Nara
2008100000,2008,30000,Wakayama-ken,,3.88,Wakayama
2008100000,2008,31000,Tottori-ken,,3.36,Tottori
2008100000,2008,32000,Shimane-ken,,2.99,Shimane
2008100000,2008,33000,Okayama-ken,,3.63,Okayama
2008100000,2008,34000,Hiroshima-ken,,4.0,Hiroshima
2008100000,2008,35000,Yamaguchi-ken,,3.65,Yamaguchi
2008100000,2008,36000,Tokushima-ken,,3.03,Tokushima
2008100000,2008,37000,Kagawa-ken,,4.44,Kagawa
2008100000,2008,38000,Ehime-ken,,4.11,Ehime
2008100000,2008,39000,Kochi-ken,,3.9,Kochi
2008100000,2008,40000,Fukuoka-ken,,4.54,Fukuoka
2008100000,2008,41000,Saga-ken,,4.01,Saga
2008100000,2008,42000,Nagasaki-ken,,3.76,Nagasaki
2008100000,2008,43000,Kumamoto-ken,,4.19,Kumamoto
2008100000,2008,44000,Oita-ken,,3.95,Oita
2008100000,2008,45000,Miyazaki-ken,,3.91,Miyazaki
2008100000,2008,46000,Kagoshima-ken,,4.29,Kagoshima
2008100000,2008,47000,Okinawa-ken,,5.04,Okinawa
2009100000,2009,0,All Japan,,4.49,All Japan
2009100000,2009,1000,Hokkaido,,4.04,Hokkaido
2009100000,2009,2000,Aomori-ken,,4.36,Aomori
2009100000,2009,3000,Iwate-ken,,3.57,Iwate
2009100000,2009,4000,Miyagi-ken,,3.93,Miyagi
2009100000,2009,5000,Akita-ken,,4.06,Akita
2009100000,2009,6000,Yamagata-ken,,3.21,Yamagata
2009100000,2009,7000,Fukushima-ken,,3.86,Fukushima
2009100000,2009,8000,Ibaraki-ken,,4.06,Ibaraki
2009100000,2009,9000,Tochigi-ken,,4.28,Tochigi
2009100000,2009,10000,Gumma-ken,,3.75,Gumma
2009100000,2009,11000,Saitama-ken,,5.26,Saitama
2009100000,2009,12000,Chiba-ken,,4.88,Chiba
2009100000,2009,13000,Tokyo-to,,3.96,Tokyo
2009100000,2009,14000,Kanagawa-ken,,6.02,Kanagawa
2009100000,2009,15000,Niigata-ken,,3.09,Niigata
2009100000,2009,16000,Toyama-ken,,2.89,Toyama
2009100000,2009,17000,Ishikawa-ken,,4.17,Ishikawa
2009100000,2009,18000,Fukui-ken,,2.99,Fukui
2009100000,2009,19000,Yamanashi-ken,,3.39,Yamanashi
2009100000,2009,20000,Nagano-ken,,4.13,Nagano
2009100000,2009,21000,Gifu-ken,,3.7,Gifu
2009100000,2009,22000,Shizuoka-ken,,4.76,Shizuoka
2009100000,2009,23000,Aichi-ken,,4.2,Aichi
2009100000,2009,24000,Mie-ken,,4.46,Mie
2009100000,2009,25000,Shiga-ken,,4.4,Shiga
2009100000,2009,26000,Kyoto-fu,,5.91,Kyoto
2009100000,2009,27000,Osaka-fu,,6.07,Osaka
2009100000,2009,28000,Hyogo-ken,,5.73,Hyogo
2009100000,2009,29000,Nara-ken,,4.78,Nara
2009100000,2009,30000,Wakayama-ken,,4.08,Wakayama
2009100000,2009,31000,Tottori-ken,,4.17,Tottori
2009100000,2009,32000,Shimane-ken,,3.47,Shimane
2009100000,2009,33000,Okayama-ken,,3.94,Okayama
2009100000,2009,34000,Hiroshima-ken,,4.44,Hiroshima
2009100000,2009,35000,Yamaguchi-ken,,3.88,Yamaguchi
2009100000,2009,36000,Tokushima-ken,,3.38,Tokushima
2009100000,2009,37000,Kagawa-ken,,4.45,Kagawa
2009100000,2009,38000,Ehime-ken,,4.76,Ehime
2009100000,2009,39000,Kochi-ken,,4.28,Kochi
2009100000,2009,40000,Fukuoka-ken,,5.77,Fukuoka
2009100000,2009,41000,Saga-ken,,4.06,Saga
2009100000,2009,42000,Nagasaki-ken,,4.46,Nagasaki
2009100000,2009,43000,Kumamoto-ken,,4.51,Kumamoto
2009100000,2009,44000,Oita-ken,,4.56,Oita
2009100000,2009,45000,Miyazaki-ken,,4.33,Miyazaki
2009100000,2009,46000,Kagoshima-ken,,4.64,Kagoshima
2009100000,2009,47000,Okinawa-ken,,5.77,Okinawa
2010100000,2010,0,All Japan,,4.09,All Japan
2010100000,2010,1000,Hokkaido,,3.72,Hokkaido
2010100000,2010,2000,Aomori-ken,,3.81,Aomori
2010100000,2010,3000,Iwate-ken,,3.63,Iwate
2010100000,2010,4000,Miyagi-ken,,3.77,Miyagi
2010100000,2010,5000,Akita-ken,,3.66,Akita
2010100000,2010,6000,Yamagata-ken,,3.08,Yamagata
2010100000,2010,7000,Fukushima-ken,,3.58,Fukushima
2010100000,2010,8000,Ibaraki-ken,,4.18,Ibaraki
2010100000,2010,9000,Tochigi-ken,,3.91,Tochigi
2010100000,2010,10000,Gumma-ken,,4.97,Gumma
2010100000,2010,11000,Saitama-ken,,5.06,Saitama
2010100000,2010,12000,Chiba-ken,,5.39,Chiba
2010100000,2010,13000,Tokyo-to,,4.08,Tokyo
2010100000,2010,14000,Kanagawa-ken,,5.54,Kanagawa
2010100000,2010,15000,Niigata-ken,,2.86,Niigata
2010100000,2010,16000,Toyama-ken,,2.72,Toyama
2010100000,2010,17000,Ishikawa-ken,,4.31,Ishikawa
2010100000,2010,18000,Fukui-ken,,2.7,Fukui
2010100000,2010,19000,Yamanashi-ken,,3.45,Yamanashi
2010100000,2010,20000,Nagano-ken,,4.01,Nagano
2010100000,2010,21000,Gifu-ken,,3.84,Gifu
2010100000,2010,22000,Shizuoka-ken,,4.32,Shizuoka
2010100000,2010,23000,Aichi-ken,,4.4,Aichi
2010100000,2010,24000,Mie-ken,,4.24,Mie
2010100000,2010,25000,Shiga-ken,,4.08,Shiga
2010100000,2010,26000,Kyoto-fu,,5.19,Kyoto
2010100000,2010,27000,Osaka-fu,,3.93,Osaka
2010100000,2010,28000,Hyogo-ken,,4.13,Hyogo
2010100000,2010,29000,Nara-ken,,4.1,Nara
2010100000,2010,30000,Wakayama-ken,,4.39,Wakayama
2010100000,2010,31000,Tottori-ken,,3.36,Tottori
2010100000,2010,32000,Shimane-ken,,2.9,Shimane
2010100000,2010,33000,Okayama-ken,,3.6,Okayama
2010100000,2010,34000,Hiroshima-ken,,4.03,Hiroshima
2010100000,2010,35000,Yamaguchi-ken,,3.66,Yamaguchi
2010100000,2010,36000,Tokushima-ken,,2.95,Tokushima
2010100000,2010,37000,Kagawa-ken,,4.12,Kagawa
2010100000,2010,38000,Ehime-ken,,3.97,Ehime
2010100000,2010,39000,Kochi-ken,,3.59,Kochi
2010100000,2010,40000,Fukuoka-ken,,4.67,Fukuoka
2010100000,2010,41000,Saga-ken,,3.53,Saga
2010100000,2010,42000,Nagasaki-ken,,3.98,Nagasaki
2010100000,2010,43000,Kumamoto-ken,,3.85,Kumamoto
2010100000,2010,44000,Oita-ken,,3.9,Oita
2010100000,2010,45000,Miyazaki-ken,,2.76,Miyazaki
2010100000,2010,46000,Kagoshima-ken,,4.17,Kagoshima
2010100000,2010,47000,Okinawa-ken,,5.14,Okinawa
2011100000,2011,0,All Japan,,4.21,All Japan
2011100000,2011,1000,Hokkaido,,4.1,Hokkaido
2011100000,2011,2000,Aomori-ken,,3.68,Aomori
2011100000,2011,3000,Iwate-ken,,2.26,Iwate
2011100000,2011,4000,Miyagi-ken,,2.38,Miyagi
2011100000,2011,5000,Akita-ken,,3.41,Akita
2011100000,2011,6000,Yamagata-ken,,3.24,Yamagata
2011100000,2011,7000,Fukushima-ken,,2.64,Fukushima
2011100000,2011,8000,Ibaraki-ken,,3.84,Ibaraki
2011100000,2011,9000,Tochigi-ken,,3.82,Tochigi
2011100000,2011,10000,Gumma-ken,,3.98,Gumma
2011100000,2011,11000,Saitama-ken,,5.5,Saitama
2011100000,2011,12000,Chiba-ken,,4.77,Chiba
2011100000,2011,13000,Tokyo-to,,4.41,Tokyo
2011100000,2011,14000,Kanagawa-ken,,6.0,Kanagawa
2011100000,2011,15000,Niigata-ken,,2.91,Niigata
2011100000,2011,16000,Toyama-ken,,2.83,Toyama
2011100000,2011,17000,Ishikawa-ken,,3.66,Ishikawa
2011100000,2011,18000,Fukui-ken,,2.99,Fukui
2011100000,2011,19000,Yamanashi-ken,,3.36,Yamanashi
2011100000,2011,20000,Nagano-ken,,4.31,Nagano
2011100000,2011,21000,Gifu-ken,,4.07,Gifu
2011100000,2011,22000,Shizuoka-ken,,4.96,Shizuoka
2011100000,2011,23000,Aichi-ken,,4.7,Aichi
2011100000,2011,24000,Mie-ken,,4.44,Mie
2011100000,2011,25000,Shiga-ken,,4.64,Shiga
2011100000,2011,26000,Kyoto-fu,,6.05,Kyoto
2011100000,2011,27000,Osaka-fu,,5.35,Osaka
2011100000,2011,28000,Hyogo-ken,,4.41,Hyogo
2011100000,2011,29000,Nara-ken,,4.28,Nara
2011100000,2011,30000,Wakayama-ken,,3.85,Wakayama
2011100000,2011,31000,Tottori-ken,,3.73,Tottori
2011100000,2011,32000,Shimane-ken,,2.9,Shimane
2011100000,2011,33000,Okayama-ken,,3.91,Okayama
2011100000,2011,34000,Hiroshima-ken,,4.96,Hiroshima
2011100000,2011,35000,Yamaguchi-ken,,3.6,Yamaguchi
2011100000,2011,36000,Tokushima-ken,,3.16,Tokushima
2011100000,2011,37000,Kagawa-ken,,4.34,Kagawa
2011100000,2011,38000,Ehime-ken,,4.38,Ehime
2011100000,2011,39000,Kochi-ken,,3.95,Kochi
2011100000,2011,40000,Fukuoka-ken,,4.59,Fukuoka
2011100000,2011,41000,Saga-ken,,3.95,Saga
2011100000,2011,42000,Nagasaki-ken,,4.29,Nagasaki
2011100000,2011,43000,Kumamoto-ken,,4.5,Kumamoto
2011100000,2011,44000,Oita-ken,,4.04,Oita
2011100000,2011,45000,Miyazaki-ken,,3.83,Miyazaki
2011100000,2011,46000,Kagoshima-ken,,4.47,Kagoshima
2011100000,2011,47000,Okinawa-ken,,6.07,Okinawa
2012100000,2012,0,All Japan,,4.52,All Japan
2012100000,2012,1000,Hokkaido,,4.27,Hokkaido
2012100000,2012,2000,Aomori-ken,,4.19,Aomori
2012100000,2012,3000,Iwate-ken,,2.7,Iwate
2012100000,2012,4000,Miyagi-ken,,2.08,Miyagi
2012100000,2012,5000,Akita-ken,,3.73,Akita
2012100000,2012,6000,Yamagata-ken,,3.76,Yamagata
2012100000,2012,7000,Fukushima-ken,,2.41,Fukushima
2012100000,2012,8000,Ibaraki-ken,,4.42,Ibaraki
2012100000,2012,9000,Tochigi-ken,,4.27,Tochigi
2012100000,2012,10000,Gumma-ken,,4.66,Gumma
2012100000,2012,11000,Saitama-ken,,5.65,Saitama
2012100000,2012,12000,Chiba-ken,,5.33,Chiba
2012100000,2012,13000,Tokyo-to,,4.51,Tokyo
2012100000,2012,14000,Kanagawa-ken,,6.2,Kanagawa
2012100000,2012,15000,Niigata-ken,,2.79,Niigata
2012100000,2012,16000,Toyama-ken,,3.03,Toyama
2012100000,2012,17000,Ishikawa-ken,,4.13,Ishikawa
2012100000,2012,18000,Fukui-ken,,3.44,Fukui
2012100000,2012,19000,Yamanashi-ken,,3.78,Yamanashi
2012100000,2012,20000,Nagano-ken,,4.52,Nagano
2012100000,2012,21000,Gifu-ken,,4.59,Gifu
2012100000,2012,22000,Shizuoka-ken,,4.97,Shizuoka
2012100000,2012,23000,Aichi-ken,,4.9,Aichi
2012100000,2012,24000,Mie-ken,,4.6,Mie
2012100000,2012,25000,Shiga-ken,,4.63,Shiga
2012100000,2012,26000,Kyoto-fu,,7.0,Kyoto
2012100000,2012,27000,Osaka-fu,,6.1,Osaka
2012100000,2012,28000,Hyogo-ken,,4.61,Hyogo
2012100000,2012,29000,Nara-ken,,4.64,Nara
2012100000,2012,30000,Wakayama-ken,,4.16,Wakayama
2012100000,2012,31000,Tottori-ken,,4.02,Tottori
2012100000,2012,32000,Shimane-ken,,2.98,Shimane
2012100000,2012,33000,Okayama-ken,,4.28,Okayama
2012100000,2012,34000,Hiroshima-ken,,5.11,Hiroshima
2012100000,2012,35000,Yamaguchi-ken,,3.84,Yamaguchi
2012100000,2012,36000,Tokushima-ken,,3.49,Tokushima
2012100000,2012,37000,Kagawa-ken,,4.54,Kagawa
2012100000,2012,38000,Ehime-ken,,4.65,Ehime
2012100000,2012,39000,Kochi-ken,,4.43,Kochi
2012100000,2012,40000,Fukuoka-ken,,5.67,Fukuoka
2012100000,2012,41000,Saga-ken,,4.43,Saga
2012100000,2012,42000,Nagasaki-ken,,4.74,Nagasaki
2012100000,2012,43000,Kumamoto-ken,,4.79,Kumamoto
2012100000,2012,44000,Oita-ken,,4.19,Oita
2012100000,2012,45000,Miyazaki-ken,,4.37,Miyazaki
2012100000,2012,46000,Kagoshima-ken,,4.75,Kagoshima
2012100000,2012,47000,Okinawa-ken,,6.11,Okinawa
2013100000,2013,0,All Japan,,4.41,All Japan
2013100000,2013,1000,Hokkaido,,4.37,Hokkaido
2013100000,2013,2000,Aomori-ken,,3.93,Aomori
2013100000,2013,3000,Iwate-ken,,2.64,Iwate
2013100000,2013,4000,Miyagi-ken,,2.59,Miyagi
2013100000,2013,5000,Akita-ken,,3.48,Akita
2013100000,2013,6000,Yamagata-ken,,3.14,Yamagata
2013100000,2013,7000,Fukushima-ken,,2.06,Fukushima
2013100000,2013,8000,Ibaraki-ken,,4.46,Ibaraki
2013100000,2013,9000,Tochigi-ken,,4.33,Tochigi
2013100000,2013,10000,Gumma-ken,,4.47,Gumma
2013100000,2013,11000,Saitama-ken,,5.96,Saitama
2013100000,2013,12000,Chiba-ken,,5.31,Chiba
2013100000,2013,13000,Tokyo-to,,4.51,Tokyo
2013100000,2013,14000,Kanagawa-ken,,6.32,Kanagawa
2013100000,2013,15000,Niigata-ken,,3.08,Niigata
2013100000,2013,16000,Toyama-ken,,3.11,Toyama
2013100000,2013,17000,Ishikawa-ken,,4.06,Ishikawa
2013100000,2013,18000,Fukui-ken,,3.09,Fukui
2013100000,2013,19000,Yamanashi-ken,,3.56,Yamanashi
2013100000,2013,20000,Nagano-ken,,4.43,Nagano
2013100000,2013,21000,Gifu-ken,,4.4,Gifu
2013100000,2013,22000,Shizuoka-ken,,4.73,Shizuoka
2013100000,2013,23000,Aichi-ken,,4.88,Aichi
2013100000,2013,24000,Mie-ken,,4.66,Mie
2013100000,2013,25000,Shiga-ken,,4.47,Shiga
2013100000,2013,26000,Kyoto-fu,,5.38,Kyoto
2013100000,2013,27000,Osaka-fu,,6.24,Osaka
2013100000,2013,28000,Hyogo-ken,,4.32,Hyogo
2013100000,2013,29000,Nara-ken,,4.49,Nara
2013100000,2013,30000,Wakayama-ken,,3.76,Wakayama
2013100000,2013,31000,Tottori-ken,,3.78,Tottori
2013100000,2013,32000,Shimane-ken,,2.96,Shimane
2013100000,2013,33000,Okayama-ken,,4.08,Okayama
2013100000,2013,34000,Hiroshima-ken,,4.99,Hiroshima
2013100000,2013,35000,Yamaguchi-ken,,3.73,Yamaguchi
2013100000,2013,36000,Tokushima-ken,,3.2,Tokushima
2013100000,2013,37000,Kagawa-ken,,4.24,Kagawa
2013100000,2013,38000,Ehime-ken,,4.31,Ehime
2013100000,2013,39000,Kochi-ken,,3.83,Kochi
2013100000,2013,40000,Fukuoka-ken,,4.49,Fukuoka
2013100000,2013,41000,Saga-ken,,4.51,Saga
2013100000,2013,42000,Nagasaki-ken,,4.66,Nagasaki
2013100000,2013,43000,Kumamoto-ken,,4.27,Kumamoto
2013100000,2013,44000,Oita-ken,,4.04,Oita
2013100000,2013,45000,Miyazaki-ken,,3.94,Miyazaki
2013100000,2013,46000,Kagoshima-ken,,4.55,Kagoshima
2013100000,2013,47000,Okinawa-ken,,5.83,Okinawa
2014100000,2014,0,All Japan,,4.64,All Japan
2014100000,2014,1000,Hokkaido,,4.79,Hokkaido
2014100000,2014,2000,Aomori-ken,,4.55,Aomori
2014100000,2014,3000,Iwate-ken,,2.91,Iwate
2014100000,2014,4000,Miyagi-ken,,3.03,Miyagi
2014100000,2014,5000,Akita-ken,,3.88,Akita
2014100000,2014,6000,Yamagata-ken,,3.5,Yamagata
2014100000,2014,7000,Fukushima-ken,,1.94,Fukushima
2014100000,2014,8000,Ibaraki-ken,,4.78,Ibaraki
2014100000,2014,9000,Tochigi-ken,,4.43,Tochigi
2014100000,2014,10000,Gumma-ken,,4.81,Gumma
2014100000,2014,11000,Saitama-ken,,6.42,Saitama
2014100000,2014,12000,Chiba-ken,,5.47,Chiba
2014100000,2014,13000,Tokyo-to,,4.56,Tokyo
2014100000,2014,14000,Kanagawa-ken,,6.26,Kanagawa
2014100000,2014,15000,Niigata-ken,,2.7,Niigata
2014100000,2014,16000,Toyama-ken,,3.17,Toyama
2014100000,2014,17000,Ishikawa-ken,,4.52,Ishikawa
2014100000,2014,18000,Fukui-ken,,3.55,Fukui
2014100000,2014,19000,Yamanashi-ken,,3.66,Yamanashi
2014100000,2014,20000,Nagano-ken,,4.6,Nagano
2014100000,2014,21000,Gifu-ken,,5.32,Gifu
2014100000,2014,22000,Shizuoka-ken,,5.01,Shizuoka
2014100000,2014,23000,Aichi-ken,,5.02,Aichi
2014100000,2014,24000,Mie-ken,,4.93,Mie
2014100000,2014,25000,Shiga-ken,,4.9,Shiga
2014100000,2014,26000,Kyoto-fu,,5.57,Kyoto
2014100000,2014,27000,Osaka-fu,,6.41,Osaka
2014100000,2014,28000,Hyogo-ken,,4.56,Hyogo
2014100000,2014,29000,Nara-ken,,4.86,Nara
2014100000,2014,30000,Wakayama-ken,,4.19,Wakayama
2014100000,2014,31000,Tottori-ken,,4.05,Tottori
2014100000,2014,32000,Shimane-ken,,3.17,Shimane
2014100000,2014,33000,Okayama-ken,,4.42,Okayama
2014100000,2014,34000,Hiroshima-ken,,5.41,Hiroshima
2014100000,2014,35000,Yamaguchi-ken,,3.91,Yamaguchi
2014100000,2014,36000,Tokushima-ken,,3.34,Tokushima
2014100000,2014,37000,Kagawa-ken,,4.44,Kagawa
